Mz,pains,fsp3,cacao,halflife,logs,logd,bioconcentration,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
124.074234,0,0.2,-5.108,0.866,-3.017,0.154,0.427,2.387,3.943,3.717,-1.431,0,0,0,1,0,0,0,0,0,0,0.4,0,0
124.787483,0,0.2,-5.108,0.866,-3.017,0.154,0.427,2.387,3.943,3.717,-1.431,0,0,0,1,0,0,0,0,0,0,0.4,0,0
126.011551,0,0.2,-5.108,0.866,-3.017,0.154,0.427,2.387,3.943,3.717,-1.431,0,0,0,1,0,0,0,0,0,0,0.4,0,0
128.034103,0,0.2,-5.108,0.866,-3.017,0.154,0.427,2.387,3.943,3.717,-1.431,0,0,0,1,0,0,0,0,0,0,0.4,0,0
145.574936,0,0.2,-5.108,0.866,-3.017,0.154,0.427,2.387,3.943,3.717,-1.431,0,0,0,1,0,0,0,0,0,0,0.4,0,0
153.022446,0,0.2,-5.108,0.866,-3.017,0.154,0.427,2.387,3.943,3.717,-1.431,0,0,0,1,0,0,0,0,0,0,0.4,0,0
164.909042,0,0.2,-5.108,0.866,-3.017,0.154,0.427,2.387,3.943,3.717,-1.431,0,0,0,1,0,0,0,0,0,0,0.4,0,0
175.273209,0,0.2,-5.108,0.866,-3.017,0.154,0.427,2.387,3.943,3.717,-1.431,0,0,0,1,0,0,0,0,0,0,0.4,0,0
179.99702,0,0.2,-5.108,0.866,-3.017,0.154,0.427,2.387,3.943,3.717,-1.431,0,0,0,1,0,0,0,0,0,0,0.4,0,0
195.328613,0,0.2,-5.108,0.866,-3.017,0.154,0.427,2.387,3.943,3.717,-1.431,0,0,0,1,0,0,0,0,0,0,0.4,0,0
196.101913,0,0.2,-5.108,0.866,-3.017,0.154,0.427,2.387,3.943,3.717,-1.431,0,0,0,1,0,0,0,0,0,0,0.4,0,0
201.050308,0,0.2,-5.108,0.866,-3.017,0.154,0.427,2.387,3.943,3.717,-1.431,0,0,0,1,0,0,0,0,0,0,0.4,0,0
207.044556,0,0.2,-5.108,0.866,-3.017,0.154,0.427,2.387,3.943,3.717,-1.431,0,0,0,1,0,0,0,0,0,0,0.4,0,0
210.044022,0,0.2,-5.108,0.866,-3.017,0.154,0.427,2.387,3.943,3.717,-1.431,0,0,0,1,0,0,0,0,0,0,0.4,0,0
230.065887,0,0.2,-5.108,0.866,-3.017,0.154,0.427,2.387,3.943,3.717,-1.431,0,0,0,1,0,0,0,0,0,0,0.4,0,0
233.988083,0,0.2,-5.108,0.866,-3.017,0.154,0.427,2.387,3.943,3.717,-1.431,0,0,0,1,0,0,0,0,0,0,0.4,0,0
236.035049,0,0.2,-5.108,0.866,-3.017,0.154,0.427,2.387,3.943,3.717,-1.431,0,0,0,1,0,0,0,0,0,0,0.4,0,0
242.080521,0,0.2,-5.108,0.866,-3.017,0.154,0.427,2.387,3.943,3.717,-1.431,0,0,0,1,0,0,0,0,0,0,0.4,0,0
254.045197,0,0.2,-5.108,0.866,-3.017,0.154,0.427,2.387,3.943,3.717,-1.431,0,0,0,1,0,0,0,0,0,0,0.4,0,0
