Mz,pains,fsp3,cacao,halflife,logs,logd,bioconcentration,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
317.96975,0,0.167,-4.715,0.319,-3.157,1.514,1.251,4.498,5.534,6.155,-1.027,0,0,0.6,0.8,1,0.2,0,0.2,0.8,0,0,0.6,0.8
318.74527,0,0.167,-4.715,0.319,-3.157,1.514,1.251,4.498,5.534,6.155,-1.027,0,0,0.6,0.8,1,0.2,0,0.2,0.8,0,0,0.6,0.8
319.96328,0,0.167,-4.715,0.319,-3.157,1.514,1.251,4.498,5.534,6.155,-1.027,0,0,0.6,0.8,1,0.2,0,0.2,0.8,0,0,0.6,0.8
321.125732,0,0.167,-4.715,0.319,-3.157,1.514,1.251,4.498,5.534,6.155,-1.027,0,0,0.6,0.8,1,0.2,0,0.2,0.8,0,0,0.6,0.8
329.574677,0,0.167,-4.715,0.319,-3.157,1.514,1.251,4.498,5.534,6.155,-1.027,0,0,0.6,0.8,1,0.2,0,0.2,0.8,0,0,0.6,0.8
329.817413,0,0.167,-4.715,0.319,-3.157,1.514,1.251,4.498,5.534,6.155,-1.027,0,0,0.6,0.8,1,0.2,0,0.2,0.8,0,0,0.6,0.8
329.95993,0,0.167,-4.715,0.319,-3.157,1.514,1.251,4.498,5.534,6.155,-1.027,0,0,0.6,0.8,1,0.2,0,0.2,0.8,0,0,0.6,0.8
332.210022,0,0.167,-4.715,0.319,-3.157,1.514,1.251,4.498,5.534,6.155,-1.027,0,0,0.6,0.8,1,0.2,0,0.2,0.8,0,0,0.6,0.8
332.961914,0,0.167,-4.715,0.319,-3.157,1.514,1.251,4.498,5.534,6.155,-1.027,0,0,0.6,0.8,1,0.2,0,0.2,0.8,0,0,0.6,0.8
333.2742,0,0.167,-4.715,0.319,-3.157,1.514,1.251,4.498,5.534,6.155,-1.027,0,0,0.6,0.8,1,0.2,0,0.2,0.8,0,0,0.6,0.8
333.346558,0,0.167,-4.715,0.319,-3.157,1.514,1.251,4.498,5.534,6.155,-1.027,0,0,0.6,0.8,1,0.2,0,0.2,0.8,0,0,0.6,0.8
348.93222,0,0.167,-4.715,0.319,-3.157,1.514,1.251,4.498,5.534,6.155,-1.027,0,0,0.6,0.8,1,0.2,0,0.2,0.8,0,0,0.6,0.8
350.988983,0,0.167,-4.715,0.319,-3.157,1.514,1.251,4.498,5.534,6.155,-1.027,0,0,0.6,0.8,1,0.2,0,0.2,0.8,0,0,0.6,0.8
364.93689,0,0.167,-4.715,0.319,-3.157,1.514,1.251,4.498,5.534,6.155,-1.027,0,0,0.6,0.8,1,0.2,0,0.2,0.8,0,0,0.6,0.8
365.93154,0,0.167,-4.715,0.319,-3.157,1.514,1.251,4.498,5.534,6.155,-1.027,0,0,0.6,0.8,1,0.2,0,0.2,0.8,0,0,0.6,0.8
398.961151,0,0.167,-4.715,0.319,-3.157,1.514,1.251,4.498,5.534,6.155,-1.027,0,0,0.6,0.8,1,0.2,0,0.2,0.8,0,0,0.6,0.8
434.940216,0,0.167,-4.715,0.319,-3.157,1.514,1.251,4.498,5.534,6.155,-1.027,0,0,0.6,0.8,1,0.2,0,0.2,0.8,0,0,0.6,0.8
462.452972,0,0.167,-4.715,0.319,-3.157,1.514,1.251,4.498,5.534,6.155,-1.027,0,0,0.6,0.8,1,0.2,0,0.2,0.8,0,0,0.6,0.8
